entity_type,request_path,target_path,store_id,redirect_type
custom,remo-pre-tuned-ocean-drums-fish-graphic.htm,/specialty-niche/health-rhythms-training/remo-et-0222-10-22-ocean-drum-fish-graphic-201059,1,301
custom,p/mr-pines-purple-house-836107,/,1,301
custom,p/vic-firth-american-classic-2bn-nylon-tip.htm,/,1,301
custom,p/orff-we-go.htm,/,1,301
custom,wishlist-main.aspx?dept=1333&prod=2892,/,1,301
custom,1002410-print-music-books/m1030-general-classroom-music/m1030i-programs/celebrate-the-spring.htm,/music-books-resources/music-classroom-books-materials/musical-plays-revues/celebrate-the-spring-spring-and-may-day-814008,1,301
custom,specialty-niche/summer-workshops/world-music-drumming-summer-sampler-series/druming-up-the-sound-stories,/world-music-drumming-summer-sampler-series/drumming-up-the-sound-stories/,1,301
custom,drums-percussion/acoustic-drums/index.php?count=22&ppc_keyword=,/,1,301
custom,p/remo-hand-drums-djembe-and-cd-percussion-set.htm,/,1,301
custom,music-books-resources/music-classroom-books-materials/movement-dance/120-singing-games-and-dances-for-elementary-803821/index.php,/music-books-resources/music-classroom-books-materials/movement-dance/120-singing-games-and-dances-for-elementary-803821/,1,301
custom,b/sonor.htm,/b/sonor/,1,301
custom,repair,https://content.westmusic.com/in-our-stores/maintenance-and-repair/,1,301
custom,1002413-software/s9000-software/s9000f-recording/s9000f12-multi-track/presonus-studio-one-2-0-upgrade-to-professional-recording-software-download-only,/,1,301
custom,100freerecorders,/recorders/,1,301
custom,s/band-orchestra-and-jazz-music-solos-and-ensembles.htm,/band-orchestra/,1,301
custom,1002403-guitars-folk/g7000-guitars/g7000a-acoustic/g7000a14-packages/yamaha_cgs102a_package_1_2_size_classical_guitar_package.htm,/,1,301
custom,815922,/,1,301
custom,1002403-guitars-folk/g7000-guitars/g7000a-acoustic/g7000a10-6-string/yamaha-ls6-tbs-concert-size-acoustic-guitar-tobacco-sunburst-finish.htm,/,1,301
custom,6/CFandE-Staging/Wenger-530470.htm,/specials/exclusions/wenger-tourmaster-riser-back-rail-6-foot-530470,1,301
custom,in-our-stores/early-childhood-education/default.htm,https://content.westmusic.com/in-our-stores/early-childhood-education/sing-play-learn-today/,1,301
custom,p/wee-sing-sing-alongs.htm,/,1,301
custom,guitars-folk/ukuleles/301132/index.php,/guitars-folk/ukuleles/301132/,1,301
custom,p/learning-loft-toobaloo-red-540070/index.php,/p/learning-loft-toobaloo-red-540070/,1,301
custom,guitars-folk/folk-instruments/melodicas,/guitars-folk/folk-instruments/melodias/,1,301
custom,p/audio-technica-p615-dynamic-vocal-microphone.htm,/,1,301
custom,celebrate-cinco-de-mayo-with-the-mexican-hat-dance,/,1,301
custom,p/octaband-oct8-8-leg-octaband.htm,/,1,301
custom,p/learn-to-play-autoharp-dvd-851422,/,1,301
custom,orff/orff-accessories/orff-stands-carts/index.php,/orff/,1,301
custom,p/hide-and-snake.htm,/,1,301
custom,music-books-resources/music-classroom-books-materials/movement-dance/a-tisket-a-tasket-850441,/music-books/,1,301
custom,1002410-print-music-books/m1040-drumming-music/body-rondo-book.htm,/music-books-resources/music-classroom-books-materials/orff-schulwerk/the-body-rondo-book-816568,1,301
custom,1002403-guitars-folk/g8050-ukuleles/g8050a-soprano/kala-mk-s-pack-makala-soprano-ukulele-package.htm,/specials/holiday-flyers-2017/makala-mk-s-pack-soprano-ukulele-package-302969,1,301
custom,'drums-alive'/jim-donovan,https://content.westmusic.com/drum-circles/jim-donovan/,1,301
custom,1002410-print-music-books/m1030-general-classroom-music/m1030a-activities/stomp-boom-blast.htm,/music-books-resources/music-classroom-books-materials/classroom-curriculum/stomp-boom-blast-821672,1,301
custom,recording-software/recording-devices/portable-recorders/zoom-h1-handy-stereo-digital-recorder-730134,/live-sound-recording-software/,1,301
custom,/locations,https://content.westmusic.com/in-our-stores/store-locations-west-music/,1,301
custom,recording-software/computer-recording/audio-interfaces-1/presonus-audiobox-22-vsl-advanced-2x2-usb-2-0-700034,/live-sound-recording-software/,1,301
custom,1002409-drums-percussion/p1030-world-drums/p1030g-djembes/p1030g16-flex-drum/toca-tflex-11g-kalani-flex-drum.htm,/,1,301
custom,drums-percussion/hand-mounted-percussion/blocks/index.php,/,1,301
custom,music-books-resources/instrument-voicing=recorder/,/music-books/,1,301
custom,p/world-music-drumming-classroom-kit.htm,/,1,301
custom,1002410-print-music-books/m1100-orff-schulwerk-music-books/m1100c-instrument-arrangements/holidays-and-special-days-teacher-edition.htm,/music-books-resources/music-classroom-books-materials/orff-schulwerk/holidays-and-special-days-a-sourcebook-of-songs-815515,1,301
custom,tambourines,/drums-percussion/hand-mounted-percussion/tambourines/,1,301
custom,1002409-drums-percussion/p3000-percussion-cases-covers/p3000d-hardware-stand/p3000d11-hard-cases/skb-tpx2-trap-case-with-cymbal-vault.htm,/,1,301
custom,1002405-kids/k5000-kids-bells-glockenspiels/k5000b-hand-desk-bells/west-music-rbc801-8-note-diatonic-handbell-set-w-case.htm,/,1,301
custom,s/orchestral-humidifiers,/,1,301
custom,1002411-recorders/g6010-recorder-accessories/west-music-bbec-recorder-bag.htm,/,1,301
custom,2-al-cass?sort=name_desc&layout=list&page=1,/,1,301
custom,p/music-note-scarf-black-512363,/,1,301
custom,1002410-print-music-books/m1070-kodaly-music-books/m1070a-curriculum/conversational-solfege-2-set.htm,/conversational-solfege-level-2-student-book-804132?returnurl=%2fsearch%3fq%3dconversational%2bsolfeg,1,301
